@RELATION ../FichierARFF

@ATTRIBUTE NbPixelsNoirs numeric
@ATTRIBUTE NbPixelsNoirs_1 numeric
@ATTRIBUTE NbPixelsNoirs_2 numeric
@ATTRIBUTE NbPixelsNoirs_3 numeric
@ATTRIBUTE NbPixelsNoirs_4 numeric
@ATTRIBUTE NbPixelsNoirs_5 numeric
@ATTRIBUTE NbPixelsNoirs_6 numeric
@ATTRIBUTE NbPixelsNoirs_7 numeric
@ATTRIBUTE NbPixelsNoirs_8 numeric
@ATTRIBUTE NbPixelsNoirs_9 numeric
@ATTRIBUTE Hauteur numeric
@ATTRIBUTE Largeur numeric
@ATTRIBUTE Air numeric
@ATTRIBUTE barycentreX numeric
@ATTRIBUTE barycentreY numeric
@ATTRIBUTE 1nbCercles numeric
@ATTRIBUTE 1CercleSize numeric
@ATTRIBUTE 1CercleX numeric
@ATTRIBUTE 1CercleY numeric
@ATTRIBUTE 2nbCercles numeric
@ATTRIBUTE 2CercleSize numeric
@ATTRIBUTE 2CercleX numeric
@ATTRIBUTE 2CercleY numeric
@ATTRIBUTE 3nbCercles numeric
@ATTRIBUTE 3CercleSize numeric
@ATTRIBUTE 3CercleX numeric
@ATTRIBUTE 3CercleY numeric
@ATTRIBUTE 4nbCercles numeric
@ATTRIBUTE 4CercleSize numeric
@ATTRIBUTE 4CercleX numeric
@ATTRIBUTE 4CercleY numeric
@ATTRIBUTE 5nbCercles numeric
@ATTRIBUTE 5CercleSize numeric
@ATTRIBUTE 5CercleX numeric
@ATTRIBUTE 5CercleY numeric
@ATTRIBUTE class {accident, bomb, car, casualty, electricity, fire, fireBrigade, flood, gas, injury, paramedics, person, police, roadBlock}

@DATA
6427,816,1446,960,825,462,712,590,790,5,126,140,1537.5,75,121,1,86,93,107,1,86,93,107,0,-1,-1,-1,1,86,93,107,0,-1,-1,-1,fireBrigade
5604,760,714,468,728,1064,863,381,672,0,94,136,1292,95,116,1,56,135,111,0,-1,-1,-1,1,56,135,111,1,56,135,111,0,-1,-1,-1,fireBrigade
3356,3,246,249,213,804,807,0,775,342,186,182,1405,143,160,1,47,170,149,0,-1,-1,-1,1,47,170,149,0,-1,-1,-1,1,47,170,149,fireBrigade
6404,660,799,776,939,1124,1096,324,834,7,97,130,1362,96,122,1,55,134,98,0,-1,-1,-1,1,55,134,98,1,55,134,98,0,-1,-1,-1,fireBrigade
7147,1173,1527,955,728,470,629,1181,569,0,122,121,1301,62,119,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,fireBrigade
7454,1265,1636,1147,761,592,664,759,753,0,110,120,1339,68,118,1,53,96,137,1,53,96,137,0,-1,-1,-1,0,-1,-1,-1,1,53,96,137,fireBrigade
4735,660,941,558,624,391,825,14,741,7,110,161,1508.5,103,162,1,56,124,115,0,-1,-1,-1,1,56,124,115,1,56,124,115,0,-1,-1,-1,fireBrigade
5929,803,670,834,709,1155,639,285,829,0,109,136,1335.5,125,142,2,31,111,127,1,33,92,88,1,29,130,165,1,33,92,88,1,29,130,165,fireBrigade
5590,566,1119,789,706,495,793,236,814,161,113,144,1411.5,101,145,1,71,132,119,0,-1,-1,-1,1,71,132,119,1,71,132,119,0,-1,-1,-1,fireBrigade
6187,1066,1380,1113,692,437,351,478,764,0,139,144,1563.5,66,103,2,26,83,109,2,26,83,109,0,-1,-1,-1,1,20,69,67,1,31,97,151,fireBrigade
3590,100,498,336,619,781,741,0,554,14,110,180,1460,110,103,1,58,124,128,0,-1,-1,-1,1,58,124,128,0,-1,-1,-1,1,58,124,128,fireBrigade
5967,835,733,440,691,1098,1185,172,832,3,95,130,1208.5,136,91,1,84,137,143,0,-1,-1,-1,1,84,137,143,0,-1,-1,-1,1,84,137,143,fireBrigade
5592,914,619,476,756,874,1045,65,489,406,86,129,1099,133,230,1,48,162,145,0,-1,-1,-1,1,48,162,145,0,-1,-1,-1,1,48,162,145,fireBrigade
6204,877,730,819,978,789,931,103,732,219,74,116,991.5,153,195,1,101,76,136,1,101,76,136,0,-1,-1,-1,0,-1,-1,-1,1,101,76,136,fireBrigade
6771,1026,1615,1080,738,438,751,217,974,1,101,123,1224,109,88,1,63,117,105,1,63,117,105,0,-1,-1,-1,1,63,117,105,0,-1,-1,-1,fireBrigade
7048,1010,1317,1175,851,538,902,1014,1246,29,94,112,1046.5,95,144,1,77,99,108,1,77,99,108,0,-1,-1,-1,1,77,99,108,0,-1,-1,-1,fireBrigade
5035,784,908,771,544,441,673,74,812,57,163,185,2093.5,85,142,1,43,125,137,0,-1,-1,-1,1,43,125,137,0,-1,-1,-1,1,43,125,137,fireBrigade
5798,920,1080,930,638,488,648,138,704,283,144,173,2179,84,136,1,88,112,131,1,88,112,131,0,-1,-1,-1,0,-1,-1,-1,1,88,112,131,fireBrigade
6436,1032,1317,997,772,492,663,130,693,321,110,154,1928.5,81,135,1,123,78,149,1,123,78,149,0,-1,-1,-1,0,-1,-1,-1,1,123,78,149,fireBrigade
4804,763,534,627,659,643,710,0,540,290,110,162,1571,159,195,1,87,91,130,1,87,91,130,0,-1,-1,-1,0,-1,-1,-1,1,87,91,130,fireBrigade
4246,659,446,562,587,727,574,7,548,165,149,206,2214.5,104,128,2,84,100,143,1,112,54,127,1,55,145,158,0,-1,-1,-1,2,84,100,143,fireBrigade
9028,1128,1104,585,869,1814,2184,0,1001,597,41,70,525.5,145,179,1,66,107,157,1,66,107,157,0,-1,-1,-1,0,-1,-1,-1,1,66,107,157,fireBrigade
8969,1196,1048,896,1222,1627,1691,7,1247,63,47,76,631,99,134,1,73,112,126,1,73,112,126,0,-1,-1,-1,0,-1,-1,-1,1,73,112,126,fireBrigade
11363,1066,1290,1435,1616,1659,1732,742,1255,508,52,66,615,126,111,1,97,147,148,0,-1,-1,-1,1,97,147,148,0,-1,-1,-1,1,97,147,148,fireBrigade
9103,1134,1147,1406,1304,1625,1206,176,1147,0,52,79,722,113,108,1,29,123,126,1,29,123,126,0,-1,-1,-1,0,-1,-1,-1,1,29,123,126,fireBrigade
8593,1145,1099,972,1154,1273,1360,118,935,596,63,88,813,118,140,1,104,109,155,1,104,109,155,0,-1,-1,-1,0,-1,-1,-1,1,104,109,155,fireBrigade
7079,1070,1526,1225,697,538,614,57,1066,299,141,133,1736,67,153,1,17,79,129,1,17,79,129,0,-1,-1,-1,0,-1,-1,-1,1,17,79,129,fireBrigade
7061,902,1446,1063,751,653,678,184,1309,22,142,131,1791.5,81,121,1,29,92,111,1,29,92,111,0,-1,-1,-1,1,29,92,111,0,-1,-1,-1,fireBrigade
8368,1372,1576,1080,726,1047,954,1,1533,143,120,115,13268.5,93,131,1,79,107,158,1,79,107,158,0,-1,-1,-1,0,-1,-1,-1,1,79,107,158,fireBrigade
8189,1288,1514,1226,827,713,718,586,874,489,133,134,1878,79,143,1,83,96,159,1,83,96,159,0,-1,-1,-1,0,-1,-1,-1,1,83,96,159,fireBrigade
8543,1384,1420,1214,950,939,753,48,1043,806,105,122,1627,85,146,1,112,126,121,0,-1,-1,-1,1,112,126,121,1,112,126,121,0,-1,-1,-1,fireBrigade
7432,1135,854,900,775,1360,889,139,843,687,157,151,2363.5,189,92,1,97,102,140,1,97,102,140,0,-1,-1,-1,0,-1,-1,-1,1,97,102,140,fireBrigade
7958,1314,1401,1279,989,579,786,2,1262,411,137,125,1892,78,131,1,71,120,137,1,71,120,137,0,-1,-1,-1,0,-1,-1,-1,1,71,120,137,fireBrigade
8408,1590,1611,1269,1118,392,757,52,1212,455,137,126,2016,68,127,1,39,85,157,1,39,85,157,0,-1,-1,-1,0,-1,-1,-1,1,39,85,157,fireBrigade
8934,1243,2078,1638,829,702,831,309,774,690,130,115,1918.5,67,133,1,64,78,166,1,64,78,166,0,-1,-1,-1,0,-1,-1,-1,1,64,78,166,fireBrigade
9139,1603,1618,1191,1020,806,870,181,1176,666,121,110,1688,65,148,1,70,124,145,0,-1,-1,-1,1,70,124,145,0,-1,-1,-1,1,70,124,145,fireBrigade
17668,2485,3241,2893,905,2970,1887,0,1512,1429,57,59,780,93,138,1,49,116,157,1,49,116,157,0,-1,-1,-1,0,-1,-1,-1,1,49,116,157,fireBrigade
16466,2349,3033,2550,557,3491,1289,7,2847,19,64,54,2283,99,127,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,fireBrigade
21775,3150,4281,3907,2005,3256,1474,751,2814,6,49,48,1574,89,121,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,fireBrigade
18127,2286,3216,1932,2981,1970,2201,1546,1956,8,52,58,1962,114,117,1,17,153,165,0,-1,-1,-1,1,17,153,165,0,-1,-1,-1,1,17,153,165,fireBrigade
14264,1955,2407,2008,1745,2097,1897,152,2036,74,54,69,3059,107,125,1,15,144,147,0,-1,-1,-1,1,15,144,147,0,-1,-1,-1,1,15,144,147,fireBrigade
4937,1048,897,690,617,167,511,409,463,153,220,213,2998.5,80,93,1,99,115,136,1,99,115,136,0,-1,-1,-1,0,-1,-1,-1,1,99,115,136,fireBrigade
4338,865,860,634,534,141,431,113,473,315,223,197,54738.5,104,129,1,17,85,100,1,17,85,100,0,-1,-1,-1,1,17,85,100,0,-1,-1,-1,fireBrigade
5165,1036,904,682,708,398,530,41,472,466,196,200,2473.5,90,117,1,30,98,106,1,30,98,106,0,-1,-1,-1,1,30,98,106,0,-1,-1,-1,fireBrigade
4363,898,922,689,485,126,420,322,454,150,221,198,2624,67,109,1,97,95,124,1,97,95,124,0,-1,-1,-1,0,-1,-1,-1,1,97,95,124,fireBrigade
4317,889,886,610,571,204,465,136,503,131,194,221,52862.5,101,125,1,79,108,137,1,79,108,137,0,-1,-1,-1,0,-1,-1,-1,1,79,108,137,fireBrigade
4223,711,885,630,432,278,423,12,480,398,221,229,2625,95,145,1,35,85,115,1,35,85,115,0,-1,-1,-1,1,35,85,115,0,-1,-1,-1,fireBrigade
4418,646,1022,744,444,288,392,5,575,321,215,193,2391.5,69,123,1,73,92,154,1,73,92,154,0,-1,-1,-1,0,-1,-1,-1,1,73,92,154,fireBrigade
4556,896,941,870,459,111,462,154,555,160,214,210,53053.5,55,138,1,21,66,97,1,21,66,97,0,-1,-1,-1,1,21,66,97,0,-1,-1,-1,fireBrigade
4461,995,955,654,471,141,395,76,534,247,215,203,51449.5,98,126,1,29,69,92,1,29,69,92,0,-1,-1,-1,1,29,69,92,0,-1,-1,-1,fireBrigade
4396,840,917,690,515,84,471,296,569,38,204,189,2096.5,76,114,1,87,89,149,1,87,89,149,0,-1,-1,-1,0,-1,-1,-1,1,87,89,149,fireBrigade
11389,1830,2160,1354,1678,921,1171,350,1714,203,93,82,1244.5,88,117,1,41,122,144,1,41,122,144,0,-1,-1,-1,0,-1,-1,-1,1,41,122,144,fireBrigade
12686,1067,1646,1624,2095,1962,1829,169,1204,1099,83,71,1126.5,108,132,1,34,107,87,1,34,107,87,0,-1,-1,-1,1,34,107,87,0,-1,-1,-1,fireBrigade
15615,2338,2396,2434,1600,2310,1538,19,1361,1603,72,73,1084.5,92,176,1,19,106,117,1,19,106,117,0,-1,-1,-1,1,19,106,117,0,-1,-1,-1,fireBrigade
15641,2259,2227,2583,1024,2564,2473,10,2306,219,65,68,2480,108,131,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,fireBrigade
12230,2140,2080,1919,1892,1680,893,523,1277,49,70,85,1148.5,94,97,1,67,116,101,1,67,116,101,0,-1,-1,-1,1,67,116,101,0,-1,-1,-1,fireBrigade
6846,999,1416,1164,599,729,707,208,1040,11,145,127,1757,98,91,1,62,112,111,1,62,112,111,0,-1,-1,-1,1,62,112,111,0,-1,-1,-1,fireBrigade
8424,1438,1528,1391,1095,467,878,473,1171,24,120,121,1506.5,141,99,1,82,84,105,1,82,84,105,0,-1,-1,-1,1,82,84,105,0,-1,-1,-1,fireBrigade
7682,1286,1383,1377,1061,634,486,611,891,0,131,127,1585.5,77,95,1,62,112,127,1,62,112,127,0,-1,-1,-1,0,-1,-1,-1,1,62,112,127,fireBrigade
5880,834,945,1038,924,920,38,434,800,0,144,107,1444,96,145,1,47,134,102,0,-1,-1,-1,1,47,134,102,1,47,134,102,0,-1,-1,-1,fireBrigade
5783,801,1353,890,767,591,176,502,683,26,152,109,1602.5,60,114,1,57,105,124,1,57,105,124,0,-1,-1,-1,0,-1,-1,-1,1,57,105,124,fireBrigade
6593,1147,1427,982,764,545,412,334,1025,0,148,114,1789.5,67,104,1,24,63,93,1,24,63,93,0,-1,-1,-1,1,24,63,93,0,-1,-1,-1,fireBrigade
6422,1071,1333,1106,747,316,653,176,1028,7,136,115,1414,73,111,1,61,86,135,1,61,86,135,0,-1,-1,-1,0,-1,-1,-1,1,61,86,135,fireBrigade
5971,851,1374,1098,606,615,319,257,886,0,150,124,1615,231,103,1,27,69,104,1,27,69,104,0,-1,-1,-1,1,27,69,104,0,-1,-1,-1,fireBrigade
6330,1201,1220,1022,767,662,263,200,964,0,136,111,1424,86,104,1,59,86,133,1,59,86,133,0,-1,-1,-1,0,-1,-1,-1,1,59,86,133,fireBrigade
6507,978,1677,1195,529,646,416,0,1089,0,136,114,1448.5,59,114,1,53,59,141,1,53,59,141,0,-1,-1,-1,0,-1,-1,-1,1,53,59,141,fireBrigade
7852,1064,1676,1434,530,1070,704,0,530,812,125,135,1794.5,76,137,1,69,77,171,1,69,77,171,0,-1,-1,-1,0,-1,-1,-1,1,69,77,171,fireBrigade
8507,1222,1698,1543,1151,750,764,284,1154,0,97,113,1347,81,114,1,73,92,103,1,73,92,103,0,-1,-1,-1,1,73,92,103,0,-1,-1,-1,fireBrigade
6982,1036,1209,1106,1173,604,709,529,718,2,101,126,1368,93,87,1,85,110,98,1,85,110,98,0,-1,-1,-1,1,85,110,98,0,-1,-1,-1,fireBrigade
6721,974,1411,896,1057,794,771,155,727,1,91,128,1356.5,93,111,1,73,97,108,1,73,97,108,0,-1,-1,-1,1,73,97,108,0,-1,-1,-1,fireBrigade
7076,901,1377,1128,1197,428,817,296,659,328,95,127,1383.5,60,114,1,89,128,136,0,-1,-1,-1,1,89,128,136,0,-1,-1,-1,1,89,128,136,fireBrigade
6106,923,1061,1038,963,349,639,126,748,261,135,151,1616.5,78,106,2,62,97,111,2,62,97,111,0,-1,-1,-1,1,23,82,72,1,101,111,150,fireBrigade
6429,1117,1185,1176,906,413,552,19,1127,10,128,140,1492,79,102,1,62,119,129,1,62,119,129,0,-1,-1,-1,0,-1,-1,-1,1,62,119,129,fireBrigade
6513,1224,1232,1144,755,275,639,305,996,2,137,135,1404,65,104,1,58,88,136,1,58,88,136,0,-1,-1,-1,0,-1,-1,-1,1,58,88,136,fireBrigade
4964,742,953,901,636,328,557,94,553,251,127,156,1338,102,81,1,74,141,141,0,-1,-1,-1,1,74,141,141,0,-1,-1,-1,1,74,141,141,fireBrigade
6754,994,1296,1176,1035,352,710,192,900,163,118,131,1331,101,114,1,105,119,156,1,105,119,156,0,-1,-1,-1,0,-1,-1,-1,1,105,119,156,fireBrigade
4177,582,1099,742,342,309,523,6,590,159,138,126,801.5,116,132,1,24,79,105,1,24,79,105,0,-1,-1,-1,1,24,79,105,0,-1,-1,-1,fireBrigade
5655,1114,1285,1003,714,212,591,41,785,0,112,121,888,78,117,1,74,122,135,1,74,122,135,0,-1,-1,-1,0,-1,-1,-1,1,74,122,135,fireBrigade
5922,672,1476,1098,616,243,624,27,658,777,119,99,936,108,136,1,68,77,159,1,68,77,159,0,-1,-1,-1,0,-1,-1,-1,1,68,77,159,fireBrigade
4961,940,1119,888,587,410,407,225,419,0,106,141,1078,103,110,1,66,92,97,1,66,92,97,0,-1,-1,-1,1,66,92,97,0,-1,-1,-1,fireBrigade
4766,871,1548,1043,446,142,546,74,691,0,124,133,916.5,208,95,1,57,62,143,1,57,62,143,0,-1,-1,-1,0,-1,-1,-1,1,57,62,143,fireBrigade
6679,772,1248,1035,1064,425,632,446,579,599,147,134,28706,112,127,1,103,97,111,1,103,97,111,0,-1,-1,-1,1,103,97,111,0,-1,-1,-1,fireBrigade
6973,911,1431,986,773,637,682,411,753,390,133,148,26229.5,106,127,1,92,117,123,1,92,117,123,0,-1,-1,-1,1,92,117,123,0,-1,-1,-1,fireBrigade
7150,1125,872,952,680,906,890,668,668,391,127,134,23047.5,109,122,2,59,142,139,1,43,120,175,1,75,163,103,1,75,163,103,1,43,120,175,fireBrigade
6560,1221,1265,1062,672,119,663,547,725,367,140,126,24195.5,104,121,1,33,81,106,1,33,81,106,0,-1,-1,-1,1,33,81,106,0,-1,-1,-1,fireBrigade
6423,922,1276,952,614,419,657,698,622,292,147,131,27470,108,119,1,102,114,106,1,102,114,106,0,-1,-1,-1,1,102,114,106,0,-1,-1,-1,fireBrigade
6520,667,610,986,908,1190,705,433,697,468,140,149,25327,114,123,1,109,145,92,0,-1,-1,-1,1,109,145,92,1,109,145,92,0,-1,-1,-1,fireBrigade
7304,1167,1613,1274,700,280,781,652,542,401,144,138,1913.5,247,110,1,86,91,148,1,86,91,148,0,-1,-1,-1,0,-1,-1,-1,1,86,91,148,fireBrigade
7587,1250,1367,1306,897,341,749,646,610,482,133,131,1648,71,152,1,123,123,144,1,123,123,144,0,-1,-1,-1,0,-1,-1,-1,1,123,123,144,fireBrigade
7002,1347,1479,1079,816,43,703,559,740,306,139,131,1638.5,53,133,1,27,73,104,1,27,73,104,0,-1,-1,-1,1,27,73,104,0,-1,-1,-1,fireBrigade
5878,961,1307,829,871,244,574,99,727,332,152,167,30731,98,126,1,98,111,150,1,98,111,150,0,-1,-1,-1,0,-1,-1,-1,1,98,111,150,fireBrigade
10203,1367,1950,1444,1248,408,1152,821,1304,493,80,64,779.5,97,147,1,117,90,108,1,117,90,108,0,-1,-1,-1,1,117,90,108,0,-1,-1,-1,fireBrigade
11004,1176,1919,1962,1186,881,1394,132,1642,880,72,57,697.5,74,95,1,62,121,139,1,62,121,139,0,-1,-1,-1,0,-1,-1,-1,1,62,121,139,fireBrigade
10959,1336,2333,1811,1515,279,1210,877,1523,119,75,66,744.5,66,120,1,33,76,90,1,33,76,90,0,-1,-1,-1,1,33,76,90,0,-1,-1,-1,fireBrigade
9382,998,1901,1238,1160,835,1125,79,1567,604,80,61,715.5,105,127,1,87,108,136,1,87,108,136,0,-1,-1,-1,0,-1,-1,-1,1,87,108,136,fireBrigade
10081,1222,2101,1489,1587,515,1054,782,1258,51,81,62,775.5,96,129,1,34,82,154,1,34,82,154,0,-1,-1,-1,0,-1,-1,-1,1,34,82,154,fireBrigade
6126,796,1295,953,607,281,680,532,664,348,132,123,1279,86,142,1,119,91,131,1,119,91,131,0,-1,-1,-1,0,-1,-1,-1,1,119,91,131,fireBrigade
6269,871,887,707,673,885,687,501,596,513,127,106,18965,115,122,1,101,111,128,1,101,111,128,0,-1,-1,-1,0,-1,-1,-1,1,101,111,128,fireBrigade
7005,1305,1149,986,846,267,869,507,890,232,121,107,16970.5,103,122,1,91,102,130,1,91,102,130,0,-1,-1,-1,0,-1,-1,-1,1,91,102,130,fireBrigade
6195,813,1357,868,713,325,736,452,764,187,129,115,1194,75,118,1,75,95,147,1,75,95,147,0,-1,-1,-1,0,-1,-1,-1,1,75,95,147,fireBrigade
7661,1192,1443,1208,871,466,781,441,783,429,123,113,1370.5,102,133,2,62,120,99,1,36,71,101,1,87,168,96,2,62,120,99,0,-1,-1,-1,fireBrigade
3860,561,682,499,372,295,375,431,358,365,222,195,2212,115,127,1,119,118,108,1,119,118,108,0,-1,-1,-1,1,119,118,108,0,-1,-1,-1,fireBrigade
4491,843,887,633,481,47,488,453,423,312,209,186,55091,107,126,1,19,65,103,1,19,65,103,0,-1,-1,-1,1,19,65,103,0,-1,-1,-1,fireBrigade
4727,721,991,794,432,327,491,294,460,296,207,211,58304.5,102,127,1,85,94,168,1,85,94,168,0,-1,-1,-1,0,-1,-1,-1,1,85,94,168,fireBrigade
4477,616,1191,691,428,151,452,367,425,201,220,197,59828,102,120,1,50,88,128,1,50,88,128,0,-1,-1,-1,0,-1,-1,-1,1,50,88,128,fireBrigade
5069,763,815,882,736,262,528,501,412,254,198,185,51982,107,118,1,99,112,101,1,99,112,101,0,-1,-1,-1,1,99,112,101,0,-1,-1,-1,fireBrigade
4619,757,964,643,559,106,433,440,394,264,215,204,2533,67,112,2,97,103,127,2,97,103,127,0,-1,-1,-1,1,119,122,88,1,75,83,166,fireBrigade
4870,859,941,776,514,98,499,419,424,390,203,206,2538.5,67,125,2,64,130,127,1,64,85,137,1,64,174,117,1,64,174,117,1,64,85,137,fireBrigade
4783,899,923,843,513,112,467,405,559,62,213,205,2551,63,119,1,85,88,146,1,85,88,146,0,-1,-1,-1,0,-1,-1,-1,1,85,88,146,fireBrigade
4834,900,953,978,480,129,502,394,546,39,211,204,2530,233,56,1,89,99,102,1,89,99,102,0,-1,-1,-1,1,89,99,102,0,-1,-1,-1,fireBrigade
4744,766,1020,704,533,157,497,352,443,276,207,193,2412.5,58,129,1,86,86,145,1,86,86,145,0,-1,-1,-1,0,-1,-1,-1,1,86,86,145,fireBrigade
5552,907,1228,763,581,167,591,510,630,179,164,152,1754,70,125,1,121,72,111,1,121,72,111,0,-1,-1,-1,1,121,72,111,0,-1,-1,-1,fireBrigade
4746,695,1283,666,504,146,423,413,637,0,168,127,1583.5,53,124,1,46,55,106,1,46,55,106,0,-1,-1,-1,1,46,55,106,0,-1,-1,-1,fireBrigade
5844,1081,1243,856,767,116,615,350,724,164,141,116,1379.5,61,141,1,85,91,167,1,85,91,167,0,-1,-1,-1,0,-1,-1,-1,1,85,91,167,fireBrigade
6072,1191,1233,842,741,128,671,517,735,17,145,136,21868.5,103,117,1,103,124,139,0,-1,-1,-1,1,103,124,139,0,-1,-1,-1,1,103,124,139,fireBrigade
5465,1097,1259,918,531,189,499,266,766,1,164,132,1722.5,96,138,1,59,99,134,1,59,99,134,0,-1,-1,-1,0,-1,-1,-1,1,59,99,134,fireBrigade
5111,802,1022,755,673,236,488,393,521,228,177,155,1852,102,130,2,76,138,118,1,91,95,127,1,60,180,108,1,60,180,108,1,91,95,127,fireBrigade
6474,1120,1092,1012,790,348,621,558,593,373,147,145,1620,114,124,1,84,152,106,0,-1,-1,-1,1,84,152,106,1,84,152,106,0,-1,-1,-1,fireBrigade
5369,745,1226,807,638,199,585,310,732,144,160,127,1640.5,72,124,1,81,87,132,1,81,87,132,0,-1,-1,-1,0,-1,-1,-1,1,81,87,132,fireBrigade
6015,936,1211,954,698,318,611,243,712,330,145,150,26517,4,58,2,75,79,91,2,75,79,91,0,-1,-1,-1,1,61,66,49,1,88,92,133,fireBrigade
7053,1160,1417,1086,592,778,654,333,718,434,142,138,1738,85,131,1,105,112,119,1,105,112,119,0,-1,-1,-1,1,105,112,119,0,-1,-1,-1,fireBrigade
4179,0,0,34,1097,1618,1303,0,74,53,56,157,1261.5,139,164,1,17,138,137,0,-1,-1,-1,1,17,138,137,0,-1,-1,-1,1,17,138,137,fireBrigade
9259,721,1055,1107,1673,1584,1572,779,1014,10,49,76,648,107,216,1,61,131,103,0,-1,-1,-1,1,61,131,103,1,61,131,103,0,-1,-1,-1,fireBrigade
12413,1728,1603,1872,1404,1542,1657,930,766,1043,62,71,768.5,122,146,1,105,118,119,1,105,118,119,0,-1,-1,-1,1,105,118,119,0,-1,-1,-1,fireBrigade
11403,1809,1108,1369,1128,1468,1825,859,1233,693,73,76,6422.5,116,126,1,87,148,144,0,-1,-1,-1,1,87,148,144,0,-1,-1,-1,1,87,148,144,fireBrigade
9607,1057,1014,1127,1204,1700,1630,639,921,369,48,73,613,106,136,1,89,120,113,1,89,120,113,0,-1,-1,-1,1,89,120,113,0,-1,-1,-1,fireBrigade
5418,782,1234,824,515,258,633,171,733,223,152,139,1434.5,68,148,1,107,113,129,1,107,113,129,0,-1,-1,-1,0,-1,-1,-1,1,107,113,129,fireBrigade
5117,702,1118,796,599,253,523,477,652,1,150,113,1331,71,118,1,34,104,155,1,34,104,155,0,-1,-1,-1,0,-1,-1,-1,1,34,104,155,fireBrigade
5202,639,977,796,476,574,569,2,877,265,158,138,1502,84,139,1,72,99,142,1,72,99,142,0,-1,-1,-1,0,-1,-1,-1,1,72,99,142,fireBrigade
7198,953,1259,1106,877,625,879,520,592,372,134,133,1504.5,98,177,2,49,136,115,1,36,94,107,1,62,178,122,2,49,136,115,0,-1,-1,-1,fireBrigade
6382,857,1035,1100,489,756,742,15,719,610,135,139,1466.5,85,158,2,84,117,155,1,58,94,113,1,109,140,197,1,58,94,113,1,109,140,197,fireBrigade
5406,866,1104,813,667,371,496,330,845,0,134,111,1083,94,119,1,56,93,124,1,56,93,124,0,-1,-1,-1,0,-1,-1,-1,1,56,93,124,fireBrigade
6421,1203,1221,1047,676,304,673,344,858,90,131,131,1261.5,69,112,2,73,97,131,1,27,68,99,1,118,126,163,1,27,68,99,1,118,126,163,fireBrigade
5419,956,1125,737,601,384,548,477,654,0,139,124,1184.5,74,126,1,45,90,73,1,45,90,73,0,-1,-1,-1,1,45,90,73,0,-1,-1,-1,fireBrigade
5798,775,1086,905,813,496,579,237,795,121,137,131,1187,117,128,1,65,132,144,0,-1,-1,-1,1,65,132,144,0,-1,-1,-1,1,65,132,144,fireBrigade
6114,983,1152,1136,765,322,652,196,897,26,126,133,1193,135,126,1,41,96,103,1,41,96,103,0,-1,-1,-1,1,41,96,103,0,-1,-1,-1,fireBrigade
8338,1312,1425,1436,653,1032,719,0,674,1057,133,134,1829,88,138,2,61,86,133,2,61,86,133,0,-1,-1,-1,1,21,65,87,1,100,107,178,fireBrigade
7001,1197,1481,1033,37,1160,756,0,512,805,137,120,1633,77,136,1,32,101,137,1,32,101,137,0,-1,-1,-1,0,-1,-1,-1,1,32,101,137,fireBrigade
5101,653,1042,773,28,980,564,68,614,409,179,125,2095,96,122,1,30,102,154,1,30,102,154,0,-1,-1,-1,0,-1,-1,-1,1,30,102,154,fireBrigade
6884,1020,1156,1035,571,930,713,0,673,764,147,125,1902.5,86,124,1,47,105,170,1,47,105,170,0,-1,-1,-1,0,-1,-1,-1,1,47,105,170,fireBrigade
6220,1153,1292,925,555,455,576,1,638,626,173,151,2321.5,84,109,1,82,90,147,1,82,90,147,0,-1,-1,-1,0,-1,-1,-1,1,82,90,147,fireBrigade
8810,747,1335,420,887,1706,1475,575,1378,341,95,82,973.5,140,138,1,75,107,119,1,75,107,119,0,-1,-1,-1,1,75,107,119,0,-1,-1,-1,fireBrigade
9356,634,1700,169,1513,1274,1352,430,1510,766,98,83,1109.5,136,124,1,91,162,159,0,-1,-1,-1,1,91,162,159,0,-1,-1,-1,1,91,162,159,fireBrigade
10952,1017,1439,1400,1910,1767,1341,666,1122,684,83,79,976.5,91,67,1,94,117,121,1,94,117,121,0,-1,-1,-1,1,94,117,121,0,-1,-1,-1,fireBrigade
9313,684,1225,746,1055,1305,1343,872,1188,900,100,98,1178.5,130,131,1,106,121,127,1,106,121,127,0,-1,-1,-1,0,-1,-1,-1,1,106,121,127,fireBrigade
8825,935,1203,1061,1105,1232,1136,666,684,909,108,109,1338,97,135,1,109,126,136,0,-1,-1,-1,1,109,126,136,0,-1,-1,-1,1,109,126,136,fireBrigade
6289,857,1251,1007,791,463,639,0,800,520,138,153,1805,81,132,2,60,96,111,2,60,96,111,0,-1,-1,-1,1,30,79,67,1,89,113,154,fireBrigade
7154,1097,1253,1297,410,1028,656,0,628,745,155,152,2177.5,2,40,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,fireBrigade
